retweets_clinton,favorites_clinton,tw_count_cl,fecha,retweets_trump,favorites_trump,tw_count_tr,adjpoll_clinton,adjpoll_trump,index_weighted
,,,2017-07-08,85651,399316,5,,,
,,,2017-07-09,191627,856949,11,,,
,,,2017-08-01,60895,283093,3,,,
,,,2017-08-10,77927,342538,4,,,
,,,2017-08-11,90155,345708,5,,,
,,,2017-08-12,158582,675226,8,,,
,,,2017-08-14,128725,664622,9,,,
,,,2017-08-15,42416,203646,4,,,
,,,2017-08-16,172807,782645,12,,,
,,,2017-08-17,241903,987259,10,,,
,,,2017-08-18,134296,629137,8,,,
,,,2017-08-19,141616,708197,7,,,
,,,2017-08-02,77275,351369,5,,,
,,,2017-08-20,40713,186705,2,,,
,,,2017-08-21,58897,290265,5,,,
,,,2017-08-22,64001,318926,5,,,
,,,2017-08-23,138058,623939,10,,,
,,,2017-08-24,118588,523731,9,,,
,,,2017-08-25,193994,939476,14,,,
,,,2017-08-26,57694,303507,5,,,
,,,2017-08-27,149955,760634,11,,,
,,,2017-08-29,31963,193536,2,,,
,,,2017-08-03,107035,494783,8,,,
,,,2017-08-30,120451,540678,6,,,
,,,2017-08-31,26436,107460,1,,,
,,,2017-08-04,93678,471745,7,,,
,,,2017-08-05,102987,469321,6,,,
,,,2017-08-06,64151,268438,3,,,
,,,2017-08-07,188891,874468,13,,,
,,,2017-08-08,83117,385063,5,,,
,,,2017-08-09,92369,386619,4,,,
,,,2017-09-01,132677,621662,8,,,
,,,2017-09-11,46300,189707,2,,,
,,,2017-09-12,57289,310402,4,,,
,,,2017-09-13,96249,475221,6,,,
,,,2017-09-14,130959,647980,11,,,
,,,2017-09-15,215703,936163,13,,,
,,,2017-09-16,21509,121485,2,,,
,,,2017-09-17,71373,323281,5,,,
,,,2017-09-18,76136,362008,8,,,
,,,2017-09-19,153434,686296,9,,,
,,,2017-09-02,121312,544338,6,,,
,,,2017-09-20,145371,745442,16,,,
,,,2017-09-21,48407,259054,6,,,
,,,2017-09-22,123276,576869,9,,,
,,,2017-09-23,317582,1327371,14,,,
,,,2017-09-24,220110,1018633,8,,,
,,,2017-09-25,273412,1142735,12,,,
,,,2017-09-26,181387,898687,15,,,
,,,2017-09-27,110546,551809,9,,,
,,,2017-09-28,91232,449536,7,,,
,,,2017-09-29,73249,369647,9,,,
,,,2017-09-03,140402,569513,6,,,
,,,2017-09-30,293082,1301716,21,,,
,,,2017-09-04,43602,191043,2,,,
,,,2017-09-05,87984,365985,4,,,
,,,2017-09-06,109511,512964,9,,,
,,,2017-09-07,95693,422523,8,,,
,,,2017-09-08,113020,498553,7,,,
,,,2017-09-09,56213,250028,4,,,
,,,2018-10-01,114018,550453,7,,,
,,,2018-10-10,129905,590373,10,,,
,,,2018-10-11,22481,108545,3,,,
,,,2018-10-12,139996,689186,11,,,
,,,2018-10-13,174100,810195,12,,,
,,,2018-10-14,62124,304985,4,,,
,,,2018-10-15,129416,597608,8,,,
,,,2018-10-16,380251,1586476,20,,,
,,,2018-10-17,229907,961217,17,,,
,,,2018-10-18,287630,1115212,18,,,
,,,2018-10-19,170302,678437,10,,,
,,,2018-10-02,171692,808175,12,,,
,,,2018-10-20,180152,702483,10,,,
,,,2018-10-21,126289,517863,5,,,
,,,2018-10-22,307941,1216296,19,,,
,,,2018-10-23,157511,565774,7,,,
,,,2018-10-24,157137,652697,8,,,
,,,2018-10-25,263299,1062309,17,,,
,,,2018-10-26,242996,964971,12,,,
,,,2018-10-27,231533,943552,14,,,
,,,2018-10-28,74029,309703,3,,,
,,,2018-10-29,361484,1331052,16,,,
,,,2018-10-03,176004,816323,12,,,
,,,2018-10-30,114733,473413,8,,,
,,,2018-10-31,320051,1195743,17,,,
,,,2018-10-04,191164,877838,11,,,
,,,2018-10-05,110416,478951,3,,,
,,,2018-10-06,218017,969875,7,,,
,,,2018-10-07,16759,78084,1,,,
,,,2018-10-08,107640,487338,9,,,
,,,2018-10-09,130804,607102,12,,,
,,,2018-01-01,124535,468742,3,,,
,,,2018-01-10,142723,663938,8,,,
,,,2018-11-01,343052,1510442,22,,,
,,,2018-11-10,144919,706210,7,,,
,,,2018-11-11,91307,435593,5,,,
,,,2018-11-12,175527,801125,9,,,
,,,2018-11-13,249178,1016091,11,,,
,,,2018-11-14,75009,362244,5,,,
,,,2018-11-15,181364,749252,9,,,
,,,2018-11-16,137651,632111,8,,,
,,,2018-11-17,83200,418489,6,,,
,,,2018-11-18,116177,485480,5,,,
,,,2018-11-19,137624,567473,5,,,
,,,2018-11-02,349329,1425977,19,,,
,,,2018-11-20,54995,273486,2,,,
,,,2018-11-21,234421,1012406,11,,,
,,,2018-11-22,152985,755725,8,,,
,,,2018-11-23,65041,296899,3,,,
,,,2018-11-24,62010,280383,2,,,
,,,2018-11-25,220106,918701,11,,,
,,,2018-11-26,157651,653850,8,,,
,,,2018-11-27,191388,813173,9,,,
,,,2018-11-28,134256,579713,7,,,
,,,2018-11-29,242536,1063053,17,,,
,,,2018-11-03,402431,1658312,24,,,
,,,2018-11-30,149247,704741,8,,,
,,,2018-11-04,259390,1118835,15,,,
,,,2018-11-05,300457,1166046,19,,,
,,,2018-11-06,298132,1373124,18,,,
,,,2018-11-07,417002,1920809,21,,,
,,,2018-11-08,230060,1061119,12,,,
,,,2018-11-09,452110,1782387,20,,,
,,,2018-01-02,428420,1696453,16,,,
,,,2018-01-20,253031,1094402,9,,,
,,,2018-12-01,114320,624951,5,,,
,,,2018-12-10,82075,355382,4,,,
,,,2018-12-11,187049,882354,11,,,
,,,2018-12-12,95836,393182,3,,,
,,,2018-12-13,194670,873686,12,,,
,,,2018-12-14,148121,722604,9,,,
,,,2018-12-15,102656,446631,5,,,
,,,2018-12-16,202058,829847,10,,,
,,,2018-12-17,88719,400952,4,,,
,,,2018-12-18,222367,974192,14,,,
,,,2018-12-19,160789,720689,9,,,
,,,2018-12-02,127739,602749,6,,,
,,,2018-12-20,293075,1305515,15,,,
,,,2018-12-21,355364,1685236,20,,,
,,,2018-12-22,209039,1019177,10,,,
,,,2018-12-23,240397,1147936,13,,,
,,,2018-12-24,290507,1351342,12,,,
,,,2018-12-25,114755,686866,2,,,
,,,2018-12-26,44281,207240,1,,,
,,,2018-12-27,260208,1180565,10,,,
,,,2018-12-28,125936,590456,5,,,
,,,2018-12-29,248789,1071340,9,,,
,,,2018-12-03,353148,1640014,18,,,
,,,2018-12-30,106027,459472,3,,,
,,,2018-12-31,307671,1439519,14,,,
,,,2018-12-04,250320,1197847,14,,,
,,,2018-12-05,173716,918826,12,,,
,,,2018-12-06,245672,1133850,15,,,
,,,2018-12-07,394792,1762670,21,,,
,,,2018-12-08,310911,1428380,14,,,
,,,2018-12-09,114620,508560,5,,,
,,,2018-01-03,96730,474934,5,,,
,,,2018-01-30,17922,95967,1,,,
,,,2018-01-04,179123,818237,8,,,
,,,2018-01-05,105039,483586,5,,,
,,,2018-01-06,131110,599072,5,,,
,,,2018-01-07,137887,673269,7,,,
,,,2018-01-08,78880,376530,5,,,
,,,2018-01-09,102948,492438,7,,,
,,,2018-02-01,102570,499531,4,,,
,,,2018-02-10,201384,804525,9,,,
,,,2018-02-11,78281,370760,4,,,
,,,2018-02-12,50170,256486,3,,,
,,,2018-02-13,37523,187127,2,,,
,,,2018-02-14,70595,359238,4,,,
,,,2018-02-15,91159,411168,6,,,
,,,2018-02-16,85850,419814,4,,,
,,,2018-02-17,160034,693333,8,,,
,,,2018-02-18,202903,879222,9,,,
,,,2018-02-19,77741,421383,5,,,
,,,2018-02-02,125208,485276,5,,,
,,,2018-02-20,175326,819330,12,,,
,,,2018-02-21,100012,469711,5,,,
,,,2018-02-22,205758,977122,10,,,
,,,2018-02-23,127589,645639,9,,,
,,,2018-02-24,178877,767679,11,,,
,,,2018-02-27,157749,673132,10,,,
,,,2018-02-28,128773,589067,8,,,
,,,2018-02-03,144193,603734,5,,,
,,,2018-02-04,49384,313111,2,,,
,,,2018-02-05,152308,637802,6,,,
,,,2018-02-06,155135,747857,7,,,
,,,2018-02-07,90151,430850,5,,,
,,,2018-02-08,131373,553072,6,,,
,,,2018-02-09,63759,290248,3,,,
,,,2018-03-01,111873,557607,9,,,
,,,2018-03-10,141903,685847,10,,,
,,,2018-03-11,90112,397470,5,,,
,,,2018-03-12,111233,502546,7,,,
,,,2018-03-13,156467,643275,8,,,
,,,2018-03-14,115416,561689,9,,,
,,,2018-03-15,63495,342517,5,,,
,,,2018-03-16,82867,364961,4,,,
,,,2018-03-17,96472,399005,4,,,
,,,2018-03-18,75599,311896,3,,,
,,,2018-03-19,44493,226059,3,,,
,,,2018-03-02,114217,557665,6,,,
,,,2018-03-20,28552,124099,1,,,
,,,2018-03-21,141148,668652,8,,,
,,,2018-03-22,120162,494998,5,,,
,,,2018-03-23,99554,443509,6,,,
,,,2018-03-24,12909,72722,1,,,
,,,2018-03-25,123118,544188,8,,,
,,,2018-03-26,68962,355996,4,,,
,,,2018-03-27,12779,59673,1,,,
,,,2018-03-28,182421,778226,9,,,
,,,2018-03-29,78811,338149,4,,,
,,,2018-03-03,85255,370010,4,,,
,,,2018-03-30,21185,77346,1,,,
,,,2018-03-31,62787,234828,3,,,
,,,2018-03-04,37940,192275,2,,,
,,,2018-03-05,101182,433171,5,,,
,,,2018-03-06,151999,671346,8,,,
,,,2018-03-07,67952,307127,5,,,
,,,2018-03-08,88286,411411,6,,,
,,,2018-03-09,72438,336876,5,,,
,,,2018-04-01,106904,481111,4,,,
,,,2018-04-10,96010,440061,5,,,
,,,2018-04-11,191704,780708,11,,,
,,,2018-04-12,128950,636654,9,,,
,,,2018-04-13,156544,630564,6,,,
,,,2018-04-14,61282,319354,2,,,
,,,2018-04-15,168563,764843,8,,,
,,,2018-04-16,41558,184661,2,,,
,,,2018-04-17,174222,866366,14,,,
,,,2018-04-18,133564,598221,8,,,
,,,2018-04-19,194459,848635,13,,,
,,,2018-04-02,230590,976995,14,,,
,,,2018-04-20,228830,978558,9,,,
,,,2018-04-21,159661,754238,12,,,
,,,2018-04-22,144886,695519,8,,,
,,,2018-04-23,88328,398476,4,,,
,,,2018-04-24,74143,362218,7,,,
,,,2018-04-25,196999,852665,6,,,
,,,2018-04-26,28322,159822,2,,,
,,,2018-04-27,201307,911934,10,,,
,,,2018-04-28,132023,574161,7,,,
,,,2018-04-29,102782,539566,6,,,
,,,2018-04-03,127781,591991,8,,,
,,,2018-04-30,132774,624299,7,,,
,,,2018-04-04,115827,518050,6,,,
,,,2018-04-05,58507,268200,4,,,
,,,2018-04-06,99509,414328,6,,,
,,,2018-04-07,128383,591447,7,,,
,,,2018-04-08,123922,542818,7,,,
,,,2018-04-09,70414,294821,3,,,
,,,2018-05-01,103320,511301,7,,,
,,,2018-05-10,188564,813818,5,,,
,,,2018-05-11,80219,369859,4,,,
,,,2018-05-12,78159,343697,3,,,
,,,2018-05-13,104523,507109,5,,,
,,,2018-05-14,105801,572589,6,,,
,,,2018-05-15,101066,536046,7,,,
,,,2018-05-16,104375,531837,10,,,
,,,2018-05-17,156122,718662,9,,,
,,,2018-05-18,184262,798158,10,,,
,,,2018-05-19,64537,320962,3,,,
,,,2018-05-02,177541,792941,10,,,
,,,2018-05-20,201185,783930,8,,,
,,,2018-05-21,168602,735536,10,,,
,,,2018-05-22,79009,341369,5,,,
,,,2018-05-23,219631,979798,16,,,
,,,2018-05-24,112752,462324,7,,,
,,,2018-05-25,233278,992670,13,,,
,,,2018-05-26,173932,739725,10,,,
,,,2018-05-27,115920,495239,5,,,
,,,2018-05-28,159132,711823,10,,,
,,,2018-05-29,144034,609530,7,,,
,,,2018-05-03,81059,389809,6,,,
,,,2018-05-30,212703,929568,13,,,
,,,2018-05-31,134668,624018,7,,,
,,,2018-05-04,211696,1017822,13,,,
,,,2018-05-05,13406,68242,1,,,
,,,2018-05-07,195221,839424,11,,,
,,,2018-05-08,102363,440453,5,,,
,,,2018-05-09,191638,886047,9,,,
,,,2018-06-01,86396,423517,5,,,
,,,2018-06-10,144508,667483,6,,,
,,,2018-06-11,128343,616209,6,,,
,,,2018-06-12,213066,955863,11,,,
,,,2018-06-13,231390,1140586,13,,,
,,,2018-06-14,124972,583143,7,,,
,,,2018-06-15,218745,1010786,13,,,
,,,2018-06-16,86793,373800,3,,,
,,,2018-06-17,212911,971564,13,,,
,,,2018-06-18,175507,756426,8,,,
,,,2018-06-19,205665,904972,12,,,
,,,2018-06-02,167330,732763,11,,,
,,,2018-06-20,243810,956451,13,,,
,,,2018-06-21,250306,1114122,15,,,
,,,2018-06-22,217989,889792,12,,,
,,,2018-06-23,228266,1024375,15,,,
,,,2018-06-24,155610,673073,7,,,
,,,2018-06-25,277631,1166234,14,,,
,,,2018-06-26,236600,1162367,16,,,
,,,2018-06-27,180058,850543,12,,,
,,,2018-06-28,162558,771520,11,,,
,,,2018-06-29,39903,199350,3,,,
,,,2018-06-03,87240,369526,4,,,
,,,2018-06-30,193199,859045,9,,,
,,,2018-06-04,191731,927246,13,,,
,,,2018-06-05,311289,1369090,22,,,
,,,2018-06-06,125992,613731,9,,,
,,,2018-06-07,303067,1257993,19,,,
,,,2018-06-08,105538,517854,6,,,
,,,2018-06-09,172858,774023,10,,,
,,,2018-07-01,113960,464691,4,,,
,,,2018-07-10,184904,885535,10,,,
,,,2018-07-11,153496,694905,9,,,
,,,2018-07-12,120021,549582,8,,,
,,,2018-07-13,45677,220791,3,,,
,,,2018-07-14,182283,788321,9,,,
,,,2018-07-15,91615,444802,5,,,
,,,2018-07-16,187099,842816,10,,,
,,,2018-07-17,139408,663973,7,,,
,,,2018-07-18,201361,875758,11,,,
,,,2018-07-19,194370,820306,11,,,
,,,2018-07-02,32376,159518,2,,,
,,,2018-07-20,127744,581207,7,,,
,,,2018-07-21,112318,472609,5,,,
,,,2018-07-22,258444,953258,8,,,
,,,2018-07-23,200787,867452,12,,,
,,,2018-07-24,219516,1009112,14,,,
,,,2018-07-25,220329,1046984,15,,,
,,,2018-07-26,173444,746974,10,,,
,,,2018-07-27,243518,1073027,16,,,
,,,2018-07-28,19231,75664,1,,,
,,,2018-07-29,262431,1093630,14,,,
,,,2018-07-03,247694,1170964,16,,,
,,,2018-07-30,181204,806417,13,,,
,,,2018-07-31,216801,981422,15,,,
,,,2018-07-04,106862,540307,4,,,
,,,2018-07-05,156760,734788,9,,,
,,,2018-07-06,47313,213611,2,,,
,,,2018-07-07,92134,418878,4,,,
,,,2018-07-08,199769,666618,4,,,
,,,2018-07-09,130544,628162,8,,,
,,,2018-08-01,220027,953652,14,,,
,,,2018-08-10,187926,842593,8,,,
,,,2018-08-11,185687,800785,8,,,
,,,2018-08-12,82949,335913,4,,,
,,,2018-08-13,243066,1132351,17,,,
,,,2018-08-14,180250,783114,11,,,
,,,2018-08-15,310654,1305853,19,,,
,,,2018-08-16,291815,1217904,16,,,
,,,2018-08-17,227607,985839,14,,,
,,,2018-08-18,231167,969471,11,,,
,,,2018-08-19,117474,488086,6,,,
,,,2018-08-02,147082,678661,9,,,
,,,2018-08-20,231370,942266,13,,,
,,,2018-08-21,170137,766434,11,,,
,,,2018-08-22,247900,1046358,14,,,
,,,2018-08-23,110099,508623,9,,,
,,,2018-08-24,270325,1145690,16,,,
,,,2018-08-25,217287,954004,9,,,
,,,2018-08-26,95038,423786,4,,,
,,,2018-08-27,151921,682660,9,,,
,,,2018-08-28,275959,1153364,15,,,
,,,2018-08-29,355073,1384254,20,,,
,,,2018-08-03,191358,830234,12,,,
,,,2018-08-30,248678,1058709,14,,,
,,,2018-08-31,127846,575965,8,,,
,,,2018-08-04,157110,759448,12,,,
,,,2018-08-05,140186,617316,7,,,
,,,2018-08-06,135921,559375,8,,,
,,,2018-08-07,141652,659628,8,,,
,,,2018-08-08,99834,475723,5,,,
,,,2018-08-09,120841,486345,6,,,
,,,2018-09-01,276178,1160536,15,,,
,,,2018-09-10,277544,1127668,15,,,
,,,2018-09-11,217384,924282,14,,,
,,,2018-09-12,110833,497717,9,,,
,,,2018-09-13,193215,802770,14,,,
,,,2018-09-14,143281,628979,10,,,
,,,2018-09-15,124223,522356,9,,,
,,,2018-09-16,88693,408567,6,,,
,,,2018-09-17,185169,749239,12,,,
,,,2018-09-18,210584,924997,14,,,
,,,2018-09-19,101891,475192,7,,,
,,,2018-09-02,49450,233369,2,,,
,,,2018-09-20,222862,970910,17,,,
,,,2018-09-21,206386,889033,14,,,
,,,2018-09-22,44690,211755,3,,,
,,,2018-09-23,45578,259254,3,,,
,,,2018-09-24,137568,599177,11,,,
,,,2018-09-25,182901,806708,13,,,
,,,2018-09-26,122638,530572,7,,,
,,,2018-09-27,72926,291464,1,,,
,,,2018-09-28,35298,161675,1,,,
,,,2018-09-29,119478,472771,5,,,
,,,2018-09-03,157106,706639,9,,,
,,,2018-09-30,101564,452094,3,,,
,,,2018-09-04,237649,973163,16,,,
,,,2018-09-05,256907,1047101,12,,,
,,,2018-09-06,166406,731087,10,,,
,,,2018-09-07,118405,534112,6,,,
,,,2018-09-08,162447,729036,9,,,
,,,2018-09-09,169774,716567,9,,,
,,,2019-10-01,367268,1453780,15,,,
,,,2019-10-10,317031,1291388,18,,,
,,,2019-10-11,268900,1167426,23,,,
,,,2019-10-12,238618,975807,14,,,
,,,2019-10-13,344234,1452768,20,,,
,,,2019-10-14,532384,2078782,32,,,
,,,2019-10-15,279901,1139816,16,,,
,,,2019-10-16,566818,2209216,23,,,
,,,2019-10-17,276474,1165820,14,,,
,,,2019-10-18,295042,1226867,17,,,
,,,2019-10-19,339590,1356253,22,,,
,,,2019-10-02,501994,1853642,18,,,
,,,2019-10-20,252535,945910,16,,,
,,,2019-10-21,99330,441807,7,,,
,,,2019-10-22,235083,1017077,16,,,
,,,2019-10-23,307553,1263496,20,,,
,,,2019-10-24,104309,435231,5,,,
,,,2019-10-25,295099,1280394,20,,,
,,,2019-10-26,451370,1895328,22,,,
,,,2019-10-27,103422,464578,4,,,
,,,2019-10-28,268126,1208906,9,,,
,,,2019-10-29,252459,1138434,13,,,
,,,2019-10-03,582689,2283005,35,,,
,,,2019-10-30,426236,1828315,23,,,
,,,2019-10-31,325028,1393223,20,,,
,,,2019-10-04,556877,2120433,34,,,
,,,2019-10-05,369727,1422812,18,,,
,,,2019-10-06,430146,1764115,23,,,
,,,2019-10-07,334191,1310974,21,,,
,,,2019-10-08,425818,1643880,28,,,
,,,2019-10-09,470813,1863520,31,,,
,,,2019-01-01,340388,1776961,13,,,
,,,2019-01-10,302660,1357506,12,,,
,,,2019-11-01,584445,2677270,29,,,
,,,2019-11-10,144904,551696,10,,,
,,,2019-11-11,334585,1434088,19,,,
,,,2019-11-12,198339,831059,12,,,
,,,2019-11-13,155247,697950,10,,,
,,,2019-11-14,228871,993995,15,,,
,,,2019-11-15,344694,1248320,18,,,
,,,2019-11-16,193039,769042,13,,,
,,,2019-11-17,413076,1592616,33,,,
,,,2019-11-18,233820,893630,12,,,
,,,2019-11-19,145011,603639,7,,,
,,,2019-11-02,453126,1956136,22,,,
,,,2019-11-20,299723,1151316,17,,,
,,,2019-11-21,382505,1444223,24,,,
,,,2019-11-22,165362,635149,9,,,
,,,2019-11-23,207557,857598,14,,,
,,,2019-11-24,285767,1145527,18,,,
,,,2019-11-25,136677,627454,8,,,
,,,2019-11-26,190778,833702,11,,,
,,,2019-11-27,282400,1171230,5,,,
,,,2019-11-28,136241,635142,3,,,
,,,2019-11-29,37736,204364,1,,,
,,,2019-11-03,716795,3094318,41,,,
,,,2019-11-30,152128,600130,10,,,
,,,2019-11-04,453665,2082874,24,,,
,,,2019-11-05,506153,2199022,28,,,
,,,2019-11-06,293384,1274614,16,,,
,,,2019-11-07,406489,1687468,18,,,
,,,2019-11-08,392235,1651835,16,,,
,,,2019-11-09,501837,2376572,31,,,
,,,2019-01-02,122618,617667,5,,,
,,,2019-01-20,395295,1895683,18,,,
,,,2019-12-01,276848,1230587,12,,,
,,,2019-12-10,335978,1385110,18,,,
,,,2019-12-11,140106,532410,8,,,
,,,2019-12-12,391621,1655912,28,,,
,,,2019-12-13,388788,1701654,18,,,
,,,2019-12-14,326151,1387844,20,,,
,,,2019-12-15,310972,1208554,20,,,
,,,2019-12-16,186687,769756,11,,,
,,,2019-12-17,327125,1341194,20,,,
,,,2019-12-18,468594,2017178,21,,,
,,,2019-12-19,429412,1944876,19,,,
,,,2019-12-02,745180,3110808,40,,,
,,,2019-12-20,540982,2382030,33,,,
,,,2019-12-21,108750,434112,4,,,
,,,2019-12-22,100696,385129,3,,,
,,,2019-12-23,194662,857182,9,,,
,,,2019-12-24,149733,651973,9,,,
,,,2019-12-25,232511,1274107,7,,,
,,,2019-12-26,317238,1390695,16,,,
,,,2019-12-27,366948,1350465,20,,,
,,,2019-12-28,172565,739170,8,,,
,,,2019-12-29,99562,388765,3,,,
,,,2019-12-03,329134,1346238,12,,,
,,,2019-12-30,76567,371353,3,,,
,,,2019-12-31,616788,2874188,27,,,
,,,2019-12-04,362504,1734185,19,,,
,,,2019-12-05,389087,1659834,14,,,
,,,2019-12-06,637887,2701245,31,,,
,,,2019-12-07,437239,1777258,21,,,
,,,2019-12-08,559151,2326448,30,,,
,,,2019-12-09,121564,564414,7,,,
,,,2019-01-03,192192,815987,8,,,
,,,2019-01-30,217572,957723,11,,,
,,,2019-01-31,386126,1752763,20,,,
,,,2019-01-04,148693,749031,6,,,
,,,2019-01-05,359444,1623971,16,,,
,,,2019-01-06,140605,665463,5,,,
,,,2019-01-07,183438,848644,7,,,
,,,2019-01-08,139482,788196,6,,,
,,,2019-01-09,177470,827071,6,,,
,,,2019-02-01,138921,675000,7,,,
,,,2019-02-10,246658,1156387,11,,,
,,,2019-02-11,221042,1056085,10,,,
,,,2019-02-12,110143,546510,5,,,
,,,2019-02-13,148274,678190,6,,,
,,,2019-02-14,148107,651565,6,,,
,,,2019-02-15,19785,118460,1,,,
,,,2019-02-16,168869,741782,6,,,
,,,2019-02-17,232874,1012970,10,,,
,,,2019-02-18,320829,1346574,14,,,
,,,2019-02-19,145903,656416,7,,,
,,,2019-02-02,84326,440595,4,,,
,,,2019-02-20,239746,1132719,9,,,
,,,2019-02-21,169295,773667,6,,,
,,,2019-02-22,100246,473318,5,,,
,,,2019-02-23,166769,695669,6,,,
,,,2019-02-24,241827,1151152,10,,,
,,,2019-02-25,381195,1809410,17,,,
,,,2019-02-26,80596,428572,3,,,
,,,2019-02-27,144512,680796,6,,,
,,,2019-02-28,80082,434229,6,,,
,,,2019-02-03,52121,273132,2,,,
,,,2019-02-04,17786,105259,1,,,
,,,2019-02-05,108379,558545,5,,,
,,,2019-02-06,37430,173262,1,,,
,,,2019-02-07,203829,1028355,9,,,
,,,2019-02-08,193206,912547,9,,,
,,,2019-02-09,157801,762887,6,,,
,,,2019-03-01,199148,967403,10,,,
,,,2019-03-10,71264,331258,3,,,
,,,2019-03-11,74443,380086,3,,,
,,,2019-03-12,139775,589863,7,,,
,,,2019-03-13,304425,1319309,15,,,
,,,2019-03-14,250443,1130766,13,,,
,,,2019-03-15,228836,1093219,11,,,
,,,2019-03-16,187972,763062,12,,,
,,,2019-03-17,329690,1382943,15,,,
,,,2019-03-18,292661,1272253,15,,,
,,,2019-03-19,285609,1167098,12,,,
,,,2019-03-02,110833,583894,8,,,
,,,2019-03-20,205157,907191,10,,,
,,,2019-03-21,84608,364019,3,,,
,,,2019-03-22,172626,852587,10,,,
,,,2019-03-24,206795,1115901,3,,,
,,,2019-03-25,165843,752055,8,,,
,,,2019-03-26,234534,1030914,10,,,
,,,2019-03-27,110913,479291,7,,,
,,,2019-03-28,370725,1665049,16,,,
,,,2019-03-29,220100,1008010,10,,,
,,,2019-03-03,209217,973663,11,,,
,,,2019-03-30,103599,464669,4,,,
,,,2019-03-31,78893,344569,3,,,
,,,2019-03-04,177034,752103,10,,,
,,,2019-03-05,250794,1139728,12,,,
,,,2019-03-06,148715,619526,6,,,
,,,2019-03-07,61959,284295,3,,,
,,,2019-03-08,260888,1275987,18,,,
,,,2019-03-09,152976,687005,8,,,
,,,2019-04-01,212171,919609,12,,,
,,,2019-04-10,168971,793851,8,,,
,,,2019-04-11,152154,643616,7,,,
,,,2019-04-12,358350,1311860,13,,,
,,,2019-04-13,223414,966519,10,,,
,,,2019-04-14,122819,631343,7,,,
,,,2019-04-15,378943,1817731,16,,,
,,,2019-04-16,183412,840336,10,,,
,,,2019-04-17,104093,461320,5,,,
,,,2019-04-18,398515,1614816,13,,,
,,,2019-04-19,159268,738619,7,,,
,,,2019-04-02,197294,824464,11,,,
,,,2019-04-20,198895,842286,10,,,
,,,2019-04-21,239787,1181278,8,,,
,,,2019-04-22,269981,1129805,16,,,
,,,2019-04-23,336154,1551816,18,,,
,,,2019-04-24,308271,1315095,15,,,
,,,2019-04-25,159934,763775,9,,,
,,,2019-04-26,174338,810368,9,,,
,,,2019-04-27,219617,1119953,13,,,
,,,2019-04-28,13114,64444,1,,,
,,,2019-04-29,237529,1050414,12,,,
,,,2019-04-03,82444,362425,4,,,
,,,2019-04-30,187572,759068,9,,,
,,,2019-04-04,262659,1101982,11,,,
,,,2019-04-05,237996,1131767,16,,,
,,,2019-04-06,239970,1056899,14,,,
,,,2019-04-07,124191,594478,6,,,
,,,2019-04-08,109717,535409,7,,,
,,,2019-04-09,249341,1033153,14,,,
,,,2019-05-01,235557,996088,12,,,
,,,2019-05-10,238064,1140257,18,,,
,,,2019-05-11,120949,568127,6,,,
,,,2019-05-12,339387,1492548,21,,,
,,,2019-05-13,287199,1365974,19,,,
,,,2019-05-14,241406,1176930,16,,,
,,,2019-05-15,94318,439604,5,,,
,,,2019-05-16,82175,358260,4,,,
,,,2019-05-17,331709,1424770,15,,,
,,,2019-05-18,130221,594209,8,,,
,,,2019-05-19,284239,1255909,16,,,
,,,2019-05-02,160926,746424,9,,,
,,,2019-05-20,242118,1131303,18,,,
,,,2019-05-21,216449,980797,15,,,
,,,2019-05-22,346127,1538058,21,,,
,,,2019-05-23,406102,1759004,21,,,
,,,2019-05-24,206569,928836,10,,,
,,,2019-05-25,219686,984945,12,,,
,,,2019-05-26,145182,657441,6,,,
,,,2019-05-27,229990,1002156,12,,,
,,,2019-05-28,176305,852474,8,,,
,,,2019-05-29,141516,640559,6,,,
,,,2019-05-03,287190,1118721,13,,,
,,,2019-05-30,273815,1212467,14,,,
,,,2019-05-31,233219,1010695,12,,,
,,,2019-05-04,137387,561250,7,,,
,,,2019-05-05,232826,1091713,13,,,
,,,2019-05-06,190353,824108,9,,,
,,,2019-05-07,85599,404965,5,,,
,,,2019-05-08,373817,1677776,24,,,
,,,2019-05-09,84573,351596,5,,,
,,,2019-06-01,153653,739831,11,,,
,,,2019-06-10,203026,898711,14,,,
,,,2019-06-11,267906,1238071,18,,,
,,,2019-06-12,163573,741424,13,,,
,,,2019-06-13,309119,1401738,19,,,
,,,2019-06-14,127746,581867,10,,,
,,,2019-06-15,259795,1215121,17,,,
,,,2019-06-16,267104,1268815,14,,,
,,,2019-06-17,193872,845111,10,,,
,,,2019-06-18,231965,1066513,16,,,
,,,2019-06-19,183181,876665,11,,,
,,,2019-06-02,230850,1034858,12,,,
,,,2019-06-20,104643,505093,5,,,
,,,2019-06-21,208852,900667,7,,,
,,,2019-06-22,254988,1225731,13,,,
,,,2019-06-23,95176,455118,5,,,
,,,2019-06-24,98116,460370,5,,,
,,,2019-06-25,156991,773722,10,,,
,,,2019-06-26,502653,2319552,28,,,
,,,2019-06-27,204227,891949,7,,,
,,,2019-06-28,107098,549755,4,,,
,,,2019-06-29,136587,707177,7,,,
,,,2019-06-03,238361,1133293,10,,,
,,,2019-06-30,108241,536498,4,,,
,,,2019-06-04,117769,554179,6,,,
,,,2019-06-05,184494,886551,11,,,
,,,2019-06-06,164113,775449,10,,,
